指标,地区,分类,国家,商品,贸易方式,时间,数值
进口金额（美元）,合计,本期值,美国,020230 - 冻去骨牛肉,合计,07-2024,89150362.00000
进口金额（美元）,合计,本期值,美国,020230 - 冻去骨牛肉,合计,08-2024,88057927.00000
进口金额（美元）,合计,本期值,美国,020230 - 冻去骨牛肉,合计,09-2024,76897251.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,01-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,02-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,03-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,04-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,05-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,06-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,07-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,08-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,09-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,10-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,11-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,12-2019,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,01-2020,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,02-2020,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,03-2020,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,04-2020,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,05-2020,596697.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,06-2020,68603.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,07-2020,38280.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,08-2020,37942.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,09-2020,35305.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,10-2020,5692.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,11-2020,16425.00000
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,12-2020,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,01-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,02-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,03-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,04-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,05-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,06-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,07-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,08-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,09-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,10-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,11-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,12-2021,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,01-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,02-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,03-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,04-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,05-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,06-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,07-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,08-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,09-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,10-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,11-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,12-2022,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,01-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,02-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,03-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,04-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,05-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,06-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,07-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,08-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,09-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,10-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,11-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,12-2023,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,01-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,02-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,03-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,04-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,05-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,06-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,07-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,08-2024,
进口金额（美元）,合计,本期值,美国,020319 - 其他鲜、冷猪肉,合计,09-2024,
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,01-2019,2610218.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,02-2019,3344575.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,03-2019,8405586.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,04-2019,8887419.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,05-2019,11202674.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,06-2019,15158850.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,07-2019,21668889.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,08-2019,6137639.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,09-2019,3276638.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,10-2019,2633725.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,11-2019,9942069.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,12-2019,17540778.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,01-2020,19072962.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,02-2020,23823126.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,03-2020,27524172.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,04-2020,29505411.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,05-2020,34358175.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,06-2020,51344554.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,07-2020,57368639.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,08-2020,54237116.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,09-2020,53377998.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,10-2020,35198133.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,11-2020,39474386.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,12-2020,48705209.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,01-2021,51008701.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,02-2021,45087657.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,03-2021,60409183.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,04-2021,49117804.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,05-2021,52101574.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,06-2021,72057539.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,07-2021,55520652.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,08-2021,35569169.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,09-2021,25546730.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,10-2021,14083309.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,11-2021,13980041.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,12-2021,10640552.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,01-2022,10113463.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,02-2022,16783047.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,03-2022,5571251.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,04-2022,10067172.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,05-2022,8028809.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,06-2022,11504542.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,07-2022,11085182.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,08-2022,8516007.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,09-2022,11474671.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,10-2022,11239700.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,11-2022,12772434.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,12-2022,14751762.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,01-2023,13693801.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,02-2023,8359265.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,03-2023,17218224.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,04-2023,10419453.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,05-2023,11943110.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,06-2023,11838400.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,07-2023,12422430.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,08-2023,8817019.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,09-2023,9208729.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,10-2023,6716796.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,11-2023,6696524.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,12-2023,6156573.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,01-2024,9320512.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,02-2024,9176156.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,03-2024,11608563.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,04-2024,7130382.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,05-2024,8147219.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,06-2024,5526040.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,07-2024,5647802.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,08-2024,7347383.00000
进口金额（美元）,合计,本期值,美国,020322 - 冻带骨猪前腿、猪后腿及其肉块,合计,09-2024,11813561.00000
